teleplay_id,name,genre,type,episodes,members,rating
14893,"Dakara Boku wa, H ga Dekinai. OVA","Comedy, Ecchi, Romance",short,1,32195,6.71
26281,Mother Teresa,"Drama, Historical, Kids",short,1,52,5.99
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",short,1,130,4.86
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",short,1,47,5.52
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"Comedy, School",short,7,1441,6.27
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,140,5.94
30284,Taabou no Ganbaru Sengen,Kids,short,1,44,5.51
17613,Poka Poka Mori no Rascal,Kids,medium,52,93,6.08
1041,Zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",short,1,7117,7.1
30484,Steins;Gate 0,"Sci-Fi, Thriller",,Unknown,60999,7.09
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,"Action, Adventure, Comedy, Shounen, Supernatural",short,4,6166,7.0
2224,Hikari no Densetsu,"Music, Romance, Shoujo, Sports",medium,19,2028,6.94
8936,Melody,Drama,ONA,1,1018,6.36
456,Gokujou Seitokai,"Comedy, School, Slice of Life",medium,26,12234,7.24
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",short,1,18236,6.62
2613,Mirai Shounen Conan 2: Taiga Daibouken,"Adventure, Drama, Sci-Fi",medium,24,931,6.74
19325,Kwaegeol Longman Narongi,"Adventure, Kids",medium,52,65,5.78
32750,Ashita e Mukau Hito,Music,Music,1,105,5.24
10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4,11268,7.35
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"Action, Adventure, Game, Kids, Sci-Fi",medium,30,1710,7.04
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",medium,25,3322,6.36
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,5676,6.38
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Restricted,short,4,2286,6.35
17151,Mogu Mogu,Music,Music,1,217,5.45
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",long,1,1208,6.49
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",short,2,92,5.04
29956,Swimming,Dementia,long,1,125,5.02
22169,Fetish Doll,Dementia,long,1,654,5.27
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,medium,35,637,5.92
4638,Milkyway,"Restricted, Romance",short,2,695,5.89
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",long,1,1277,6.78
2340,Gedou Gakuen,"Restricted, Supernatural",short,5,785,6.05
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,Unknown,121,5.9
28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,1,455,6.06
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",medium,12,9248,6.96
22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4,1967,6.51
10511,Toyama Kankou Anime Project,"Historical, Slice of Life",Special,6,580,6.55
27879,Eromame,Restricted,short,2,1854,6.2
29551,Kanimanji Engi,Fantasy,long,1,103,5.29
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",medium,50,443,6.24
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",short,1,4253,6.64
18365,Mazinger ZIP!,"Comedy, Mecha",medium,237,273,6.19
4761,Tokyo Loop,"Comedy, Dementia",long,1,787,5.57
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",short,2,13885,7.72
167,Scrapped Princess,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",medium,24,54575,8.34
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,11,16116,7.55
9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,1,1566,7.26
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,18524,6.83
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",medium,12,97674,8.08
12585,Inazuma Eleven Go Recap,"Shounen, Sports, Super Power",Special,1,1697,6.71
170,Slam Dunk,"Comedy, Drama, School, Shounen, Sports",medium,101,82570,8.67
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1,5660,7.01
2868,Kazama Mana,Restricted,short,1,3252,6.35
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,624,5.82
24273,Iinari! Saimin Kanojo,Restricted,short,2,2867,6.34
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,2921,5.76
8786,Inakappe Taishou,"Comedy, Sports",medium,104,184,6.33
32745,Fake Style,Music,Music,1,85,5.13
9665,Bucchigiri,Sports,short,4,159,5.44
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,603,6.17
32934,Zonmi-chan: Meat Pie of the Dead,"Comedy, Horror, Supernatural",Special,1,676,5.75
2262,Sin: The Movie,"Action, Horror, Police, Sci-Fi, Shounen, Supernatural",short,1,3117,6.52
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",medium,39,55056,7.83
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",medium,10,25885,7.77
7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",short,1,3294,6.62
8289,Toumei Ningen R,Restricted,short,2,2300,6.29
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,"Restricted, Supernatural",short,Unknown,481,5.72
1263,Suika,"Drama, Fantasy, Restricted, Romance",short,3,3483,6.77
10586,Cafe de Oni,Music,Music,1,381,5.59
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",short,2,2601,6.63
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",long,1,14281,7.15
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",medium,26,317,6.1
5838,Furudera no Obake-soudou,"Action, Adventure",long,1,531,5.78
31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy, Kids, Magic",medium,Unknown,1413,6.53
30417,Panpaka Pants O-New!,"Comedy, Kids",medium,26,131,6.19
26059,Samurai Hormone The Animation,Restricted,short,1,1433,6.08
6878,Usavich Special,"Adventure, Comedy",Special,1,1352,6.33
34009,To Be Hero,Comedy,medium,12,14718,6.89
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",medium,26,9366,7.91
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",medium,52,67936,7.97
12267,Takara-sagashi,"Adventure, Fantasy, Kids",long,1,533,6.6
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",medium,24,61410,8.11
537,Tekken,"Action, Adventure, Martial Arts, Sci-Fi",short,2,9687,6.78
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",medium,12,39165,7.58
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",medium,26,68128,8.21
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",medium,25,12809,7.53
26221,Mebae no Ashita,"Drama, Kids",short,1,45,5.51
33240,Chi&#039;s Sweet Home (2016),Slice of Life,medium,Unknown,3437,6.37
20023,Otanoshimi Anime Gekijou,Comedy,medium,26,62,5.12
10541,Shuukan Shimakou,Comedy,medium,11,251,5.73
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",medium,37,883,6.9
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,"Comedy, Fantasy, Kids",long,1,71,5.55
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",medium,13,30403,7.5
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",medium,13,30836,7.38
1285,Soukihei MD Geist,"Mecha, Military, Sci-Fi",short,1,7802,6.6
30489,Minna Atsumare! Falcom Gakuen SC Special,"Comedy, Parody, School, Seinen",Special,1,308,5.81
748,True Love Story,Romance,short,3,3409,6.24
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,170,5.61
8749,Forestry,Comedy,Special,1,124,5.31
25915,Sakura Capusule,"Kids, Slice of Life",short,1,282,6.28
23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",short,1,28339,7.12
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",medium,14,141,6.41
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",medium,26,242553,8.56
6069,Gregory Horror Show,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,1385,6.38
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",short,6,1805,6.31
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",medium,117,1399,6.82
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",short,8,53168,7.57
29123,World Calling,Music,Music,1,578,5.84
2696,Crusher Joe (1989),"Action, Adventure, Sci-Fi",short,2,1279,6.21
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,915,6.25
20471,Aoki Uru,"Military, Sci-Fi",long,1,1860,6.21
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",short,1,143,5.92
22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",long,1,2813,6.88
20087,Treasure Gaust,Game,medium,5,96,4.97
29943,Crazy for It,"Dementia, Music",long,1,539,5.57
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",medium,12,45613,7.77
16754,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",long,1,73,5.21
33122,Pâtisserie no Monster,Slice of Life,ONA,4,100,5.65
32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,109,5.5
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,7496,6.65
29924,Goman-hiki,Kids,long,100,56,6.02
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",long,1,6529,6.97
5544,Suashi no Houkago,"Restricted, Yuri",short,1,362,5.61
3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",short,1,1319,6.08
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",medium,Unknown,8652,7.31
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",medium,13,16219,7.01
13019,Aneki no Kounai Kaikinbi,Restricted,short,1,3322,6.31
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,57623,7.74
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",long,1,68181,7.38
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",medium,12,188685,7.46
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",medium,10,114,6.19
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",medium,54,7112,7.26
611,Platonic Chain,"Sci-Fi, Slice of Life",medium,24,1091,6.45
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",long,1,19960,7.49
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",medium,51,5074,7.01
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,"Comedy, Fantasy, Kids",long,1,113,5.67
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",medium,12,24788,7.27
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",short,1,18795,6.75
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",short,1,48,5.85
7712,Kansen 2: Inzai Toshi,Restricted,short,2,2754,6.34
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",medium,13,2019,7.15
2059,Mainichi ga Nichiyoubi,"Comedy, Romance",short,6,735,5.97
22733,Dragon Collection,"Fantasy, Shounen",medium,51,3229,6.86
32252,Japonese,Comedy,long,1,35,5.09
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,17175,7.33
10882,Ghost Messenger,"Action, Fantasy",short,6,960,5.67
2394,Ma ga Ochiru Yoru,Restricted,short,3,2684,6.38
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",medium,12,154595,7.73
5140,Karaoke Senshi Mike-tarou,"Kids, Music",medium,20,159,6.35
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",long,1,25461,7.81
18447,Spheres,"Action, Fantasy, Super Power",medium,26,171,5.32
20849,Oni Chichi 2: Revenge,Restricted,short,2,6423,6.59
12059,Otome Dori,Restricted,short,2,6411,6.54
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",long,1,590,6.23
33174,Nori P-chan,"Kids, Slice of Life",short,1,35,5.54
30034,Dolittle-sensei Monogatari,"Adventure, Kids",medium,13,57,5.62
29477,Rescue YoYo,"Kids, Mecha",Special,1,67,5.72
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",medium,17,107,5.77
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Restricted, Magic",short,4,6158,6.73
1757,Di Gi Charat Christmas Special,Comedy,Special,1,2041,6.31
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power",long,1,389,5.74
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",short,1,158,5.2
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",medium,13,22190,7.48
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Restricted,short,1,2935,6.36
24085,Shura ga Yuku,"Drama, Seinen",short,1,75,5.23
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",medium,13,19010,7.2
6312,Taiho Shichau zo: Full Throttle Special,"Action, Adventure, Comedy, Police",Special,1,1536,6.56
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",medium,26,400,6.58
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",medium,13,105723,7.69
16007,Hyoutan Suzume,Fantasy,long,1,136,5.37
32823,Long Zai Na Li,"Adventure, Comedy",long,1,40,5.27
33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",medium,26,67,5.68
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",medium,Unknown,2181,5.91
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,13,46938,7.85
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",long,1,2423,6.57
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,"Action, Adventure, Mecha, Sci-Fi, Space",long,1,4759,6.78
11405,Skyers 5,"Action, Sci-Fi",medium,12,116,5.21
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,47587,7.55
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,60899,7.74
8451,Donguri to Yamaneko,Drama,short,1,229,5.42
2956,Shin-ban Megami Tantei Vinus File,Restricted,short,2,768,5.95
31321,Shounen to Sakura,"Drama, Historical, Kids",short,1,49,6.31
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",short,1,2601,6.36
4471,Shin SOS Dai Tokyo Tankentai,Adventure,long,1,977,6.08
6798,Saa Ikou! Tamagotchi,Kids,medium,12,487,6.43
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",short,18,33,5.71
2516,Uchuu no Senshi,"Mecha, Military, Sci-Fi, Shounen, Space",short,6,2596,6.78
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,1176,7.11
12359,Pecola,Kids,medium,26,147,5.8
3063,Gakuen Sodom,Restricted,short,2,925,6.0
16564,84 Taekwon V,"Action, Mecha, Sci-Fi",long,1,151,5.21
29835,47 Todoufuken Specials,"Comedy, Kids, Romance",Special,2,72,5.85
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",short,3,4826,6.93
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",medium,26,104607,7.96
25169,Tamayura: More Aggressive Picture Drama,"Comedy, Drama",Special,1,809,6.32
15527,Hanabeam,Music,Music,1,290,5.53
1403,Tsumamigui,Restricted,short,2,2651,6.33
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Restricted,short,1,1242,6.05
32308,Rilu Rilu Fairilu: Yousei no Door,"Fantasy, Magic",medium,Unknown,1293,5.97
25457,Avengers Confidential: Black Widow to Punisher,"Action, Sci-Fi, Seinen",long,1,1742,6.33
28485,Ichiban Chikaku ni,"Drama, Slice of Life",short,1,45,5.19
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",Special,2,141,6.03
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",medium,25,407,6.18
4224,Toradora!,"Comedy, Romance, School, Slice of Life",medium,25,633817,8.36
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",medium,25,715151,8.29
31501,Master Blaster,"Dementia, Music",Music,1,165,4.96
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",medium,26,44009,7.23
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,49,5.61
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",long,1,3344,6.85
12955,Cele Kano,Restricted,short,2,1947,6.22
5147,Comic Party Revolution OVA,Comedy,short,4,2237,6.3
5476,Fushigi na Melmo,"Magic, Shoujo",medium,26,440,6.16
17821,Stella Jogakuin Koutou-ka C³-bu,"Military, School, Sports",medium,13,36235,7.54
3704,Zenryoku Usagi,"Comedy, Kids",medium,52,613,6.68
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",medium,24,163171,8.15
8339,Kachou no Koi,"Comedy, Romance, Yaoi",short,1,6890,6.36
33394,Mahou Shoujo? Naria☆Girls,Magic,medium,12,3414,6.35
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",medium,27,16288,7.48
33108,Anime Douyou,"Kids, Music",Music,Unknown,38,5.51
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,216,5.84
476,Ginban Kaleidoscope,"Drama, Romance, Sports",medium,12,29837,7.7
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",medium,14,43632,7.53
2159,Ookiku Furikabutte,"Comedy, Sports",medium,25,49599,7.76
4306,Mizugumo Monmon,"Fantasy, Kids, Romance",long,1,1257,6.57
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",medium,41,43,6.07
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",medium,43,1941,7.07
2538,With You: Mitsumeteitai,"Drama, Fantasy, Mystery, Romance, School",short,2,669,6.36
29743,Buonomo,Slice of Life,ONA,13,48,5.55
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",short,2,83,5.47
5993,Samayou Midara na Lunatics,Restricted,short,2,1916,6.23
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",short,1,333,6.27
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,10373,7.19
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",medium,51,6183,7.26
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",long,1,12418,7.19
19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",medium,12,56131,7.2
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",short,2,5959,6.86
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",medium,12,47565,7.61
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",medium,26,10591,7.83
3266,Ai Yori Aoshi: Enishi - Miyuki,"Comedy, Drama, Romance",Special,1,12647,7.09
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,533,6.3
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",medium,44,69,6.42
30163,Fuki to Hiyoko,"Kids, Music",Music,1,89,5.68
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",short,3,5843,7.2
29181,Henna Ie!,"Kids, Music",Music,1,80,5.65
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,Drama,Special,1,1038,6.23
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",long,1,151,5.6
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",medium,25,4973,6.96
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1,77,5.4
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",medium,13,73480,7.85
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,5398,7.17
23877,Gondora,Dementia,long,1,707,5.42
9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",short,1,140501,7.15
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,64,5.83
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",medium,12,117910,7.91
16381,Santa Company,Fantasy,long,1,2659,6.28
7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,3300,6.61
2476,School Days,"Drama, Harem, Romance, School",medium,12,279183,7.82
9868,Chengyu Donghua Lang,"Historical, Kids",medium,180,144,6.59
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",short,3,9893,7.17
10639,Deva Zan,"Action, Fantasy",Special,1,1547,6.12
22159,"Yami no Kioku, Yume no Inei",Dementia,long,1,181,4.84
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",medium,25,70987,7.87
31000,Kizuna: Ningen no Uta Part 2,"Drama, Kids",short,1,44,5.83
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",long,1,20132,6.99
27497,Sore Ike! Anpanman: Kieta Jam Ojisan,"Adventure, Fantasy, Kids",Special,1,69,5.63
29907,Fue,Dementia,long,1,141,4.92
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Comedy, Kids, Shounen",long,1,151,6.27
5114,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",medium,64,793665,9.06
18731,Bokutachi no Peace River,"Adventure, Drama, Kids, Supernatural",short,1,82,5.82
23365,By Your Side,Music,Music,1,550,5.78
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",medium,104,16670,7.98
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",medium,23,5568,7.1
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",medium,26,669,6.91
10509,Hoero! Bun Bun (Movie),Kids,long,1,120,5.83
33808,Girlfriend (Note),"Music, School",ONA,3,1942,6.39
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",long,1,37925,6.77
30290,Fw:Hamatora,"Comedy, Mystery, Super Power",long,1,3718,6.65
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"Adventure, Comedy, Drama, Historical, Shounen, Supernatural",long,1,120571,8.57
152,Solty Rei,"Action, Sci-Fi, Super Power",medium,24,17943,7.05
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),"Action, Mystery, Romance, Supernatural, Thriller",long,1,95658,7.45
3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",Special,1,646,5.82
8409,Marie &amp; Gali ver. 2.0,Comedy,medium,30,499,6.09
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",short,2,2133,6.64
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen",Special,7,2572,6.71
3587,Isaku: Respect,Restricted,short,3,1138,6.09
8017,Soukou Kihei Votoms: Gen-ei Hen,"Action, Drama, Mecha, Military, Sci-Fi",short,6,1454,6.61
9970,Floating Material,Restricted,short,2,4567,6.49
34178,Inazuma Eleven: Outer Code,Sports,ONA,Unknown,1072,6.28
2870,Yagami Yuu,Restricted,short,1,3770,6.39
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",long,5,10660,6.73
21749,Kimama ni Idol,Music,short,1,115,5.05
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",medium,24,122976,7.83
34096,Gintama (2017),"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",medium,Unknown,13383,7.42
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"Action, Drama, Historical, Martial Arts, Romance, Samurai",short,4,129307,8.21
6266,Joseito,"Drama, School, Slice of Life",short,1,774,6.41
19773,Akuma Tou no Prince: Mitsume ga Tooru,"Adventure, Comedy, Demons, Supernatural",Special,1,149,5.76
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1,1264,6.18
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,52,22429,8.02
30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",medium,4,103,6.57
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",medium,46,1093,6.72
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",long,1,254,5.77
908,Fullmetal Alchemist: Premium Collection,"Comedy, Fantasy, Shounen",short,3,44313,7.45
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",short,4,12413,6.95
2226,Mori no Tonto-tachi,"Fantasy, Kids",medium,23,278,6.41
5546,Ecchi de Happy! Pin! Pin! Pin!,Restricted,short,1,290,5.47
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,49,5.06
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy, Kids",long,1,83,5.64
